Datetime,Open,High,Low,Close,Volume
1610194260000,40727.64000000,40747.99000000,40689.48000000,40706.50000000,41.51434300
1610194320000,40706.50000000,40706.51000000,40650.00000000,40669.28000000,43.93326800
1610194380000,40669.27000000,40720.00000000,40669.27000000,40704.14000000,19.77100700
1610194440000,40704.30000000,40790.95000000,40680.01000000,40788.27000000,53.83244500
1610194500000,40788.28000000,40912.48000000,40785.94000000,40885.51000000,62.29918200
1610194560000,40885.51000000,40887.02000000,40761.81000000,40767.22000000,51.86789500
1610194620000,40767.23000000,40767.23000000,40688.10000000,40725.05000000,38.95294000
1610194680000,40725.09000000,40727.41000000,40650.00000000,40657.70000000,38.61844200
1610194740000,40657.69000000,40668.59000000,40620.18000000,40636.36000000,20.04542300
1610194800000,40636.36000000,40642.03000000,40511.43000000,40621.09000000,91.70261500
1610194860000,40617.36000000,40619.08000000,40550.00000000,40588.16000000,39.71102800
1610194920000,40588.16000000,40610.00000000,40536.47000000,40556.49000000,51.80064400
1610194980000,40556.48000000,40633.86000000,40554.85000000,40633.86000000,26.59082700
1610195040000,40621.74000000,40642.68000000,40569.94000000,40569.94000000,36.40535600
1610195100000,40569.94000000,40622.00000000,40550.34000000,40621.99000000,28.73476900
1610195160000,40621.99000000,40644.23000000,40621.99000000,40638.07000000,11.30666800
1610195220000,40638.07000000,40639.07000000,40603.93000000,40634.11000000,19.52472100
1610195280000,40634.12000000,40669.36000000,40630.17000000,40659.85000000,19.98149700
1610195340000,40659.86000000,40688.98000000,40653.81000000,40675.36000000,18.13117200
1610195400000,40675.36000000,40736.83000000,40656.41000000,40718.95000000,49.87328800
1610195460000,40718.93000000,40718.94000000,40634.11000000,40649.84000000,29.11146300
1610195520000,40649.83000000,40768.81000000,40649.61000000,40759.85000000,56.78727700
1610195580000,40759.85000000,40810.51000000,40719.84000000,40732.14000000,50.36085700
1610195640000,40732.13000000,40732.14000000,40624.23000000,40627.00000000,43.66902200
1610195700000,40627.00000000,40627.07000000,40581.39000000,40605.54000000,53.56230600
1610195760000,40605.54000000,40646.70000000,40583.10000000,40592.10000000,37.18423900
1610195820000,40592.11000000,40638.61000000,40526.32000000,40549.40000000,47.27400100
1610195880000,40549.40000000,40645.83000000,40539.26000000,40608.12000000,57.02190700
1610195940000,40608.11000000,40640.78000000,40565.00000000,40626.19000000,31.97169200
1610196000000,40626.20000000,40628.30000000,40450.00000000,40450.75000000,64.69750700
1610196060000,40450.76000000,40512.04000000,40410.01000000,40484.71000000,92.28103200
1610196120000,40484.70000000,40550.00000000,40481.26000000,40538.41000000,27.79960800
1610196180000,40538.40000000,40552.15000000,40462.49000000,40552.15000000,33.31808400
1610196240000,40552.14000000,40600.00000000,40534.98000000,40600.00000000,19.71590800
1610196300000,40600.00000000,40679.32000000,40600.00000000,40656.42000000,56.39701000
1610196360000,40656.42000000,40656.94000000,40592.48000000,40638.20000000,38.61936800
1610196420000,40637.96000000,40670.00000000,40622.08000000,40646.35000000,52.89241600
1610196480000,40646.35000000,40740.00000000,40640.74000000,40716.61000000,39.85710100
1610196540000,40712.60000000,40715.87000000,40643.77000000,40679.05000000,30.57376200
1610196600000,40679.05000000,40730.00000000,40641.46000000,40721.05000000,34.05004500
1610196660000,40720.45000000,40740.00000000,40686.46000000,40725.42000000,32.00038800
1610196720000,40725.42000000,40750.00000000,40693.64000000,40742.97000000,34.66533900
1610196780000,40742.98000000,40743.06000000,40667.30000000,40682.71000000,25.40956000
1610196840000,40682.71000000,40750.00000000,40671.19000000,40744.80000000,40.03086800
1610196900000,40744.79000000,40750.00000000,40700.29000000,40741.50000000,23.26736700
1610196960000,40741.51000000,40777.79000000,40741.45000000,40768.94000000,59.60905000
1610197020000,40770.53000000,40786.65000000,40702.81000000,40778.28000000,72.88642600
1610197080000,40778.27000000,40859.71000000,40778.27000000,40786.05000000,98.48775900
1610197140000,40782.45000000,40875.00000000,40714.25000000,40874.99000000,68.62290200
1610197200000,40874.99000000,40958.93000000,40874.99000000,40923.91000000,97.92185800
1610197260000,40923.92000000,40993.00000000,40884.73000000,40977.15000000,75.92302200
1610197320000,40970.00000000,40970.01000000,40920.99000000,40931.12000000,53.78805400
1610197380000,40931.12000000,40990.00000000,40909.34000000,40920.63000000,109.32881800
1610197440000,40922.66000000,40936.72000000,40865.30000000,40883.28000000,53.56866300
1610197500000,40883.28000000,40889.19000000,40787.05000000,40846.29000000,61.85463700
1610197560000,40850.00000000,40935.05000000,40811.15000000,40833.71000000,69.86458500
1610197620000,40833.71000000,40899.85000000,40832.55000000,40871.62000000,37.41325100
1610197680000,40871.62000000,40960.23000000,40869.54000000,40958.17000000,107.23808700
1610197740000,40960.21000000,40980.00000000,40907.00000000,40912.07000000,55.59489000
1610197800000,40912.07000000,40927.89000000,40873.84000000,40910.00000000,48.40577000
1610197860000,40909.99000000,40910.00000000,40748.96000000,40823.28000000,71.74972600
1610197920000,40823.28000000,40842.40000000,40750.07000000,40808.91000000,75.25162300
1610197980000,40805.86000000,40842.41000000,40800.00000000,40824.23000000,61.34358500
1610198040000,40822.19000000,40848.77000000,40800.00000000,40817.54000000,40.83750300
1610198100000,40817.54000000,40900.00000000,40812.70000000,40869.99000000,42.23860300
1610198160000,40870.08000000,40930.15000000,40867.93000000,40923.81000000,32.29924100
1610198220000,40923.81000000,40934.63000000,40851.91000000,40862.41000000,34.32950200
1610198280000,40862.49000000,40873.41000000,40821.93000000,40836.47000000,34.01450100
1610198340000,40836.48000000,40836.48000000,40785.49000000,40797.68000000,40.75240500
1610198400000,40797.68000000,40827.42000000,40724.21000000,40729.52000000,27.98118700
1610198460000,40728.17000000,40776.71000000,40679.10000000,40755.04000000,45.67425300
1610198520000,40755.05000000,40833.15000000,40755.04000000,40819.48000000,52.28343500
1610198580000,40819.47000000,40893.83000000,40803.40000000,40864.92000000,38.22175700
1610198640000,40866.96000000,40975.60000000,40859.31000000,40940.46000000,95.50482000
1610198700000,40944.29000000,40979.98000000,40841.45000000,40973.58000000,60.60882500
1610198760000,40975.65000000,41057.00000000,40957.34000000,41000.01000000,202.18627700
1610198820000,41000.00000000,41000.01000000,40932.45000000,40981.22000000,49.77769800
1610198880000,40981.23000000,40985.75000000,40833.49000000,40917.85000000,57.81627700
1610198940000,40917.17000000,40917.17000000,40858.66000000,40893.47000000,30.58668200
1610199000000,40888.87000000,40963.84000000,40875.02000000,40917.95000000,36.93299400
1610199060000,40917.96000000,40917.96000000,40830.45000000,40868.25000000,79.31803100
1610199120000,40868.24000000,40944.71000000,40846.39000000,40938.19000000,63.11720900
1610199180000,40931.79000000,40949.99000000,40920.70000000,40933.83000000,23.50697800
1610199240000,40933.83000000,41090.00000000,40933.82000000,41090.00000000,124.77047100
1610199300000,41089.99000000,41111.14000000,41002.68000000,41107.56000000,106.56786400
1610199360000,41107.56000000,41222.00000000,41100.00000000,41219.29000000,215.86970300
1610199420000,41219.28000000,41219.29000000,41155.01000000,41172.51000000,80.19879200
1610199480000,41172.51000000,41188.43000000,41108.28000000,41119.28000000,54.12323200
1610199540000,41117.30000000,41187.02000000,41113.63000000,41134.76000000,61.97780300
1610199600000,41134.75000000,41149.91000000,41000.00000000,41074.71000000,67.72743700
1610199660000,41074.72000000,41130.49000000,41035.87000000,41074.14000000,79.57523100
1610199720000,41074.14000000,41100.00000000,41050.00000000,41085.84000000,58.91136100
1610199780000,41085.85000000,41086.85000000,41031.58000000,41041.48000000,57.26779200
1610199840000,41041.48000000,41100.00000000,41007.47000000,41047.59000000,56.04175800
1610199900000,41046.11000000,41060.00000000,40924.22000000,40951.33000000,96.54000100
1610199960000,40953.45000000,41077.59000000,40942.18000000,41057.62000000,66.94058700
1610200020000,41057.62000000,41061.77000000,40990.00000000,41015.73000000,52.64149000
1610200080000,41015.73000000,41049.96000000,41001.61000000,41010.62000000,30.03776100
1610200140000,41010.62000000,41150.00000000,41010.00000000,41147.17000000,62.34741300
1610200200000,41147.17000000,41150.00000000,41061.59000000,41095.37000000,45.29039500
1610200260000,41093.00000000,41104.45000000,40922.89000000,41015.54000000,85.00018700
1610200320000,41015.54000000,41026.84000000,40973.98000000,40982.43000000,33.73407500
1610200380000,40980.37000000,41072.96000000,40980.37000000,41030.77000000,36.48722200
1610200440000,41030.78000000,41050.00000000,41000.12000000,41029.64000000,44.64612200
1610200500000,41029.64000000,41073.00000000,41001.72000000,41070.43000000,29.44721300
1610200560000,41070.43000000,41124.62000000,41001.46000000,41018.22000000,55.40189600
1610200620000,41018.21000000,41033.71000000,40959.00000000,40993.74000000,55.96742400
1610200680000,40995.60000000,41052.61000000,40933.25000000,41050.00000000,47.11654400
1610200740000,41050.00000000,41083.69000000,40985.73000000,41051.65000000,46.79292900
1610200800000,41051.66000000,41099.81000000,41051.09000000,41066.78000000,37.78351900
1610200860000,41066.79000000,41112.13000000,41061.55000000,41073.62000000,37.36562000
1610200920000,41073.61000000,41077.78000000,41042.09000000,41055.49000000,25.03576200
1610200980000,41055.49000000,41120.15000000,41055.47000000,41118.33000000,56.99593300
1610201040000,41118.33000000,41327.87000000,41118.26000000,41303.27000000,249.89151600
1610201100000,41303.27000000,41321.66000000,41217.26000000,41228.71000000,118.83187500
1610201160000,41228.71000000,41272.27000000,41217.26000000,41219.95000000,71.19066100
1610201220000,41219.96000000,41261.13000000,41212.40000000,41257.91000000,50.37182000
1610201280000,41257.91000000,41300.00000000,41222.54000000,41289.96000000,65.99625400
1610201340000,41289.96000000,41333.00000000,41265.00000000,41315.80000000,106.05847100
1610201400000,41324.58000000,41365.00000000,41261.72000000,41352.22000000,124.97302000
1610201460000,41356.86000000,41380.00000000,41263.85000000,41303.79000000,119.53032200
1610201520000,41303.79000000,41324.40000000,41291.00000000,41301.09000000,76.45422500
1610201580000,41303.69000000,41322.92000000,41272.67000000,41291.15000000,53.04306400
1610201640000,41291.15000000,41328.16000000,41274.20000000,41282.95000000,54.78322000
1610201700000,41287.63000000,41298.67000000,41150.00000000,41161.93000000,99.61389100
1610201760000,41161.94000000,41200.00000000,41100.00000000,41115.50000000,68.38734100
1610201820000,41110.41000000,41176.70000000,41108.53000000,41133.22000000,59.84672900
1610201880000,41131.92000000,41225.61000000,41012.00000000,41195.79000000,84.47987900
1610201940000,41195.78000000,41197.89000000,41131.22000000,41157.13000000,40.65474100
1610202000000,41157.14000000,41157.14000000,41000.00000000,41049.44000000,77.46390000
1610202060000,41053.42000000,41200.00000000,41053.42000000,41180.00000000,73.59523400
1610202120000,41180.00000000,41180.00000000,41085.17000000,41125.53000000,47.34210700
1610202180000,41125.53000000,41127.95000000,41051.00000000,41117.46000000,59.38529000
1610202240000,41117.46000000,41120.81000000,41069.96000000,41092.06000000,46.13834100
1610202300000,41092.06000000,41099.99000000,41026.02000000,41083.00000000,46.27855300
1610202360000,41082.99000000,41126.59000000,41049.96000000,41059.96000000,67.11036000
1610202420000,41059.96000000,41136.40000000,41053.49000000,41100.97000000,41.45722600
1610202480000,41101.49000000,41108.50000000,41035.07000000,41058.81000000,37.82314600
1610202540000,41058.80000000,41099.28000000,41051.70000000,41078.54000000,24.43967600
1610202600000,41080.01000000,41149.00000000,41069.05000000,41077.18000000,60.15943000
1610202660000,41086.93000000,41093.97000000,40915.00000000,40971.98000000,141.71472600
1610202720000,40971.98000000,41019.82000000,40800.00000000,40827.08000000,130.27265000
1610202780000,40827.08000000,40957.14000000,40808.22000000,40916.05000000,89.76492800
1610202840000,40916.05000000,40948.61000000,40869.06000000,40947.71000000,67.95059800
1610202900000,40947.70000000,41000.00000000,40907.14000000,40989.99000000,53.25112600
1610202960000,40990.00000000,41034.95000000,40963.09000000,41005.00000000,39.40478900
1610203020000,41005.00000000,41036.84000000,40999.92000000,41021.96000000,72.96735800
1610203080000,41021.98000000,41120.15000000,41018.48000000,41084.23000000,79.33129200
1610203140000,41084.22000000,41100.00000000,40981.58000000,41067.82000000,70.85703700
1610203200000,41067.82000000,41086.49000000,41009.14000000,41026.28000000,64.77868100
1610203260000,41024.37000000,41057.07000000,40996.66000000,41016.21000000,51.82962200
1610203320000,41016.20000000,41043.55000000,40987.50000000,40999.94000000,50.41281600
1610203380000,41000.00000000,41011.78000000,40980.00000000,40991.57000000,32.23613600
1610203440000,40991.36000000,41018.06000000,40949.98000000,40949.98000000,56.59097200
1610203500000,40949.99000000,41027.30000000,40940.50000000,41024.84000000,54.88774900
1610203560000,41026.98000000,41027.30000000,40863.15000000,40901.71000000,74.31056700
1610203620000,40901.71000000,40907.98000000,40816.00000000,40865.76000000,55.45062700
1610203680000,40867.99000000,40982.86000000,40828.49000000,40949.99000000,46.85072300
1610203740000,40949.99000000,40952.49000000,40844.19000000,40851.01000000,35.40997900
1610203800000,40851.00000000,40950.00000000,40851.00000000,40888.40000000,31.84033800
1610203860000,40887.40000000,40920.40000000,40881.68000000,40900.78000000,26.11679900
1610203920000,40900.78000000,40921.94000000,40894.86000000,40909.37000000,16.45197900
1610203980000,40909.37000000,40912.40000000,40887.36000000,40897.74000000,17.07955800
1610204040000,40897.75000000,40919.12000000,40890.90000000,40895.58000000,31.26918000
1610204100000,40895.59000000,40943.28000000,40895.54000000,40927.11000000,24.69737800
1610204160000,40927.10000000,40932.37000000,40895.00000000,40898.88000000,16.58474800
1610204220000,40898.88000000,40899.97000000,40700.00000000,40781.78000000,170.74442400
1610204280000,40781.78000000,40814.20000000,40740.85000000,40809.70000000,53.53638400
1610204340000,40809.71000000,40857.40000000,40809.71000000,40819.01000000,28.70690200
1610204400000,40819.01000000,40921.10000000,40819.01000000,40895.48000000,44.55495300
1610204460000,40895.49000000,40953.00000000,40895.47000000,40915.61000000,32.35691500
1610204520000,40915.61000000,40943.63000000,40900.16000000,40938.32000000,21.71911100
1610204580000,40938.32000000,40949.14000000,40900.00000000,40941.81000000,67.32817800
1610204640000,40941.81000000,40949.00000000,40927.91000000,40935.47000000,28.45937500
1610204700000,40937.50000000,40950.00000000,40932.48000000,40945.00000000,19.45140900
1610204760000,40944.99000000,40945.00000000,40865.00000000,40925.43000000,57.76437600
1610204820000,40925.02000000,40939.99000000,40830.25000000,40867.88000000,36.98082400
1610204880000,40867.88000000,40919.15000000,40857.35000000,40857.35000000,29.54885300
1610204940000,40857.36000000,40895.12000000,40853.10000000,40857.82000000,20.15936000
1610205000000,40857.82000000,40875.36000000,40800.00000000,40800.00000000,29.67563100
1610205060000,40800.01000000,40807.55000000,40380.00000000,40397.16000000,423.46862900
1610205120000,40398.48000000,40580.11000000,40333.00000000,40404.53000000,178.77260800
1610205180000,40404.08000000,40494.39000000,40225.39000000,40299.58000000,200.35577500
1610205240000,40296.02000000,40444.00000000,40284.64000000,40300.03000000,103.38806200
1610205300000,40304.39000000,40458.06000000,40226.00000000,40458.05000000,131.79370300
1610205360000,40458.06000000,40519.00000000,40201.00000000,40518.06000000,168.80555800
1610205420000,40508.64000000,40608.74000000,40500.01000000,40534.03000000,74.61957200
1610205480000,40534.04000000,40550.00000000,40200.00000000,40476.74000000,156.15943900
1610205540000,40476.74000000,40535.62000000,40461.71000000,40510.07000000,56.56176400
1610205600000,40514.12000000,40517.53000000,40426.81000000,40489.52000000,70.42519300
1610205660000,40489.52000000,40498.78000000,40442.80000000,40480.83000000,38.36740500
1610205720000,40480.83000000,40577.54000000,40480.82000000,40555.39000000,61.11288000
1610205780000,40555.39000000,40557.06000000,40485.95000000,40526.55000000,45.83327000
1610205840000,40526.54000000,40534.85000000,40426.97000000,40454.87000000,37.50026900
1610205900000,40454.88000000,40548.53000000,40442.05000000,40532.60000000,58.99920500
1610205960000,40532.59000000,40548.53000000,40492.32000000,40492.33000000,49.60793600
1610206020000,40497.98000000,40526.03000000,40464.20000000,40523.20000000,31.68973900
1610206080000,40523.19000000,40548.53000000,40523.19000000,40528.92000000,26.51363800
1610206140000,40528.92000000,40547.97000000,40520.12000000,40543.53000000,23.75631700
1610206200000,40543.54000000,40670.00000000,40543.53000000,40616.44000000,73.04407000
1610206260000,40623.90000000,40648.00000000,40566.31000000,40643.67000000,27.71760100
1610206320000,40643.68000000,40643.68000000,40560.00000000,40608.48000000,47.04932900
1610206380000,40609.99000000,40640.00000000,40583.72000000,40614.81000000,21.86557400
1610206440000,40614.81000000,40654.57000000,40613.07000000,40654.57000000,33.23958500
1610206500000,40654.57000000,40677.40000000,40622.35000000,40654.31000000,44.82527700
1610206560000,40654.32000000,40681.76000000,40582.71000000,40600.99000000,45.40737600
1610206620000,40601.00000000,40635.65000000,40593.90000000,40628.52000000,21.66229200
1610206680000,40628.52000000,40630.00000000,40581.69000000,40593.27000000,27.23328700
1610206740000,40593.37000000,40615.46000000,40459.76000000,40574.33000000,50.91292600
1610206800000,40574.34000000,40699.99000000,40568.97000000,40686.23000000,44.65345800
1610206860000,40688.76000000,40707.10000000,40659.69000000,40693.82000000,35.06259200
1610206920000,40693.83000000,40703.62000000,40677.57000000,40677.58000000,33.67712300
1610206980000,40677.57000000,40707.09000000,40669.14000000,40691.21000000,23.65192200
1610207040000,40691.21000000,40722.53000000,40670.00000000,40720.25000000,21.75277300
1610207100000,40718.39000000,40723.74000000,40658.40000000,40672.21000000,43.28986500
1610207160000,40672.59000000,40705.63000000,40600.00000000,40603.16000000,26.96759200
1610207220000,40603.15000000,40639.50000000,40600.05000000,40629.68000000,25.80901000
1610207280000,40623.82000000,40662.78000000,40602.62000000,40607.36000000,28.44994400
1610207340000,40607.87000000,40651.20000000,40603.81000000,40622.08000000,14.78346000
1610207400000,40622.29000000,40632.83000000,40600.00000000,40603.06000000,16.88091400
1610207460000,40603.06000000,40610.36000000,40485.80000000,40511.19000000,59.62933100
1610207520000,40506.80000000,40506.80000000,40444.16000000,40484.17000000,51.01543800
1610207580000,40484.16000000,40519.84000000,40435.47000000,40453.45000000,48.27523700
1610207640000,40457.21000000,40540.39000000,40456.99000000,40507.90000000,38.06935400
1610207700000,40508.24000000,40601.24000000,40506.40000000,40586.65000000,30.96809600
1610207760000,40584.38000000,40589.06000000,40554.46000000,40565.55000000,21.68760700
1610207820000,40565.55000000,40579.29000000,40512.42000000,40572.51000000,35.64920100
1610207880000,40572.50000000,40595.48000000,40561.75000000,40561.76000000,21.27034000
1610207940000,40561.75000000,40566.11000000,40500.01000000,40525.15000000,24.20264300
1610208000000,40525.16000000,40649.96000000,40523.00000000,40598.41000000,69.77197400
1610208060000,40598.41000000,40619.39000000,40500.00000000,40516.34000000,42.34722500
1610208120000,40516.34000000,40518.36000000,40335.01000000,40380.17000000,87.71699600
1610208180000,40380.94000000,40450.46000000,40322.58000000,40439.61000000,62.28038900
1610208240000,40439.61000000,40439.61000000,40383.95000000,40431.78000000,36.61066400
1610208300000,40432.10000000,40437.70000000,40375.16000000,40404.61000000,29.12108700
1610208360000,40402.58000000,40488.00000000,40400.17000000,40485.75000000,42.25752200
1610208420000,40485.75000000,40522.72000000,40472.73000000,40522.72000000,67.59395200
1610208480000,40522.72000000,40559.77000000,40514.49000000,40517.68000000,64.87065000
1610208540000,40517.69000000,40536.00000000,40461.76000000,40471.07000000,26.60749600
1610208600000,40471.07000000,40520.00000000,40450.00000000,40485.49000000,45.49688800
1610208660000,40485.49000000,40485.49000000,40403.79000000,40433.81000000,57.59283900
1610208720000,40433.81000000,40437.95000000,40370.38000000,40395.30000000,43.59088700
1610208780000,40395.31000000,40421.27000000,40378.00000000,40400.01000000,31.59856000
1610208840000,40400.01000000,40416.70000000,40340.00000000,40346.37000000,45.74216200
1610208900000,40346.37000000,40400.00000000,40333.33000000,40338.63000000,41.68397500
1610208960000,40338.63000000,40379.61000000,40319.33000000,40360.00000000,47.47665500
1610209020000,40360.00000000,40415.68000000,40333.08000000,40389.08000000,40.90823400
1610209080000,40389.07000000,40410.91000000,40330.59000000,40410.90000000,38.34392400
1610209140000,40410.91000000,40418.08000000,40354.17000000,40377.15000000,28.49039600
1610209200000,40377.15000000,40397.92000000,40275.74000000,40275.87000000,95.60206900
1610209260000,40275.86000000,40393.86000000,40222.11000000,40365.59000000,138.10292100
1610209320000,40368.54000000,40368.88000000,40232.04000000,40232.04000000,45.53207300
1610209380000,40232.05000000,40274.69000000,40201.52000000,40226.39000000,65.26015500
1610209440000,40226.40000000,40259.93000000,40201.64000000,40227.37000000,45.38706100
1610209500000,40227.38000000,40266.87000000,40227.38000000,40265.59000000,33.76664000
1610209560000,40265.59000000,40321.10000000,40248.92000000,40270.00000000,49.79362300
1610209620000,40270.00000000,40283.23000000,40193.72000000,40194.42000000,60.68349400
1610209680000,40194.43000000,40215.53000000,40112.24000000,40201.72000000,104.77010200
1610209740000,40196.73000000,40196.73000000,40057.00000000,40110.75000000,140.73473100
1610209800000,40110.74000000,40200.00000000,40089.57000000,40186.25000000,49.86771700
1610209860000,40186.24000000,40317.00000000,40186.24000000,40309.45000000,81.39997900
1610209920000,40309.46000000,40401.00000000,40263.90000000,40315.51000000,73.45632000
1610209980000,40312.38000000,40426.00000000,40312.37000000,40393.93000000,45.96639900
1610210040000,40393.92000000,40404.95000000,40367.43000000,40380.30000000,25.89614500
1610210100000,40378.85000000,40408.36000000,40300.00000000,40314.93000000,46.31884700
1610210160000,40314.93000000,40338.47000000,40281.76000000,40281.77000000,40.23798900
1610210220000,40281.78000000,40364.66000000,40259.71000000,40292.19000000,36.19932900
1610210280000,40292.18000000,40324.72000000,40292.18000000,40300.00000000,29.28902400
1610210340000,40300.00000000,40302.93000000,40166.00000000,40287.88000000,85.45597500
1610210400000,40290.96000000,40333.32000000,40267.61000000,40293.89000000,35.77399600
1610210460000,40291.88000000,40317.62000000,40206.47000000,40219.25000000,36.96295900
1610210520000,40219.25000000,40219.25000000,40105.15000000,40200.43000000,70.73967700
1610210580000,40201.82000000,40272.09000000,40175.40000000,40272.09000000,43.05745700
1610210640000,40270.22000000,40275.03000000,40171.25000000,40239.91000000,33.21025100
1610210700000,40239.92000000,40329.59000000,40239.92000000,40317.37000000,33.42114100
1610210760000,40317.37000000,40343.18000000,40302.14000000,40322.50000000,33.32447300
1610210820000,40322.50000000,40328.34000000,40251.99000000,40251.99000000,32.70156600
1610210880000,40250.88000000,40265.04000000,40196.00000000,40197.11000000,34.66103200
1610210940000,40197.11000000,40197.12000000,40101.00000000,40174.28000000,99.42280400
1610211000000,40174.29000000,40227.58000000,40077.03000000,40127.61000000,62.34356900
1610211060000,40131.05000000,40182.80000000,40100.00000000,40100.00000000,146.17271700
1610211120000,40100.01000000,40200.00000000,40100.00000000,40189.20000000,57.46141500
1610211180000,40190.83000000,40238.66000000,40151.42000000,40234.49000000,43.85060900
1610211240000,40230.96000000,40237.86000000,39950.00000000,39995.00000000,299.87273900
1610211300000,39994.31000000,40081.42000000,39950.00000000,40008.27000000,190.71264300
1610211360000,40008.66000000,40025.48000000,39922.25000000,39973.75000000,128.31137500
1610211420000,39973.26000000,39996.42000000,39869.00000000,39988.44000000,148.56204600
1610211480000,39989.88000000,40055.00000000,39887.64000000,39976.97000000,127.19865300
1610211540000,39976.96000000,40012.09000000,39954.76000000,39995.10000000,40.51098300
1610211600000,39995.09000000,40137.25000000,39985.45000000,40135.84000000,42.74367900
1610211660000,40135.84000000,40203.25000000,40061.76000000,40140.35000000,64.27195600
1610211720000,40140.35000000,40140.35000000,40047.29000000,40091.63000000,40.09949000
1610211780000,40091.64000000,40199.99000000,40070.98000000,40190.99000000,50.20094300
1610211840000,40190.98000000,40200.00000000,40151.97000000,40159.89000000,35.11562100
1610211900000,40166.69000000,40180.01000000,40093.73000000,40167.53000000,50.20483400
1610211960000,40167.52000000,40272.32000000,40160.01000000,40225.42000000,54.18303700
1610212020000,40225.42000000,40376.69000000,40220.12000000,40348.68000000,99.91768700
1610212080000,40348.69000000,40361.83000000,40321.76000000,40339.99000000,37.04197300
1610212140000,40339.99000000,40340.00000000,40270.00000000,40309.99000000,34.41385800
1610212200000,40310.00000000,40333.00000000,40303.42000000,40327.11000000,38.78192700
1610212260000,40327.12000000,40391.01000000,40323.28000000,40389.08000000,38.07876800
1610212320000,40389.08000000,40393.11000000,40341.70000000,40365.88000000,28.92839300
1610212380000,40365.88000000,40408.63000000,40365.87000000,40406.94000000,40.71939700
1610212440000,40406.93000000,40406.93000000,40334.37000000,40376.44000000,46.70992800
1610212500000,40376.45000000,40525.88000000,40376.45000000,40503.15000000,78.00834100
1610212560000,40500.01000000,40560.00000000,40459.81000000,40555.25000000,73.70049400
1610212620000,40555.26000000,40560.00000000,40502.86000000,40504.57000000,63.94240200
1610212680000,40507.64000000,40528.90000000,40483.86000000,40483.87000000,47.69743700
1610212740000,40483.86000000,40500.00000000,40461.39000000,40500.00000000,40.92684600
1610212800000,40500.00000000,40544.78000000,40493.33000000,40498.91000000,41.84883900
1610212860000,40494.39000000,40496.63000000,40417.27000000,40426.82000000,43.03615300
1610212920000,40423.74000000,40482.00000000,40416.51000000,40450.91000000,35.55964600
1610212980000,40450.91000000,40521.76000000,40418.95000000,40512.37000000,34.08261400
1610213040000,40512.37000000,40521.00000000,40462.77000000,40485.90000000,49.82986400
1610213100000,40485.90000000,40532.29000000,40483.82000000,40510.96000000,40.96927400
1610213160000,40510.96000000,40510.97000000,40423.59000000,40464.37000000,49.75357500
1610213220000,40464.37000000,40467.51000000,40356.27000000,40376.37000000,34.39775200
1610213280000,40376.37000000,40431.30000000,40376.36000000,40427.57000000,36.93923100
1610213340000,40429.25000000,40488.78000000,40418.61000000,40446.57000000,16.56616100
1610213400000,40446.56000000,40497.20000000,40400.00000000,40401.72000000,39.98097700
1610213460000,40401.73000000,40405.64000000,40365.00000000,40383.03000000,31.62371400
1610213520000,40383.02000000,40471.00000000,40378.98000000,40450.01000000,33.23696500
1610213580000,40450.00000000,40498.19000000,40421.46000000,40428.81000000,35.09959400
1610213640000,40428.82000000,40433.89000000,40374.36000000,40404.64000000,32.92282200
1610213700000,40404.63000000,40475.00000000,40402.98000000,40468.28000000,22.48338500
1610213760000,40468.27000000,40500.00000000,40464.31000000,40496.46000000,41.24055800
1610213820000,40496.15000000,40500.00000000,40416.19000000,40467.73000000,30.41613900
1610213880000,40467.73000000,40467.73000000,40400.00000000,40401.41000000,14.35190700
1610213940000,40401.42000000,40446.30000000,40356.10000000,40423.34000000,30.94749200
1610214000000,40427.48000000,40433.42000000,40366.09000000,40415.34000000,16.29062800
1610214060000,40415.34000000,40451.59000000,40408.00000000,40412.72000000,14.51716600
1610214120000,40412.72000000,40427.96000000,40412.71000000,40418.84000000,13.73137700
1610214180000,40418.83000000,40462.96000000,40370.54000000,40457.56000000,29.31446800
1610214240000,40457.56000000,40580.07000000,40453.53000000,40538.54000000,60.92148600
1610214300000,40533.66000000,40586.87000000,40487.82000000,40487.82000000,40.75723200
1610214360000,40487.82000000,40514.91000000,40460.43000000,40474.24000000,26.28277300
1610214420000,40474.24000000,40507.41000000,40474.24000000,40486.90000000,10.06618100
1610214480000,40486.91000000,40492.26000000,40452.02000000,40475.09000000,12.17951800
1610214540000,40475.10000000,40475.10000000,40429.17000000,40458.69000000,16.03362700
1610214600000,40458.69000000,40497.53000000,40447.71000000,40464.39000000,23.72103100
1610214660000,40459.98000000,40503.86000000,40451.00000000,40455.03000000,24.53146400
1610214720000,40455.04000000,40455.04000000,40357.00000000,40365.38000000,30.56946700
1610214780000,40370.25000000,40418.34000000,40356.09000000,40409.35000000,28.02662000
1610214840000,40409.34000000,40409.34000000,40365.83000000,40401.92000000,15.40722300
1610214900000,40401.93000000,40462.96000000,40401.91000000,40443.65000000,35.40063000
1610214960000,40443.73000000,40446.32000000,40375.00000000,40402.44000000,33.33745200
1610215020000,40402.44000000,40422.31000000,40383.38000000,40417.89000000,23.74932500
1610215080000,40417.89000000,40428.88000000,40402.02000000,40402.20000000,31.55220000
1610215140000,40402.21000000,40424.71000000,40401.97000000,40421.40000000,18.28949000
